employee_id,age,gender,education,department,job_level,years_at_company,years_in_current_role,monthly_salary,overtime_hours_monthly,num_projects_completed,performance_rating,training_hours_yearly,work_life_balance_score,distance_from_home_km,num_companies_worked,job_satisfaction,relationship_with_manager,stock_option_level,attrition
10421,57.0,Male,High School,Finance,3,0.8,0.3,3766.03,9,5,2,40.1,3,1.6,4,3,3,0,0
10422,27.0,Male,Bachelor,IT,1,11.0,1.6,4947.63,10,2,2,45.3,4,17.9,2,4,4,1,0
10423,46.0,Male,Bachelor,Legal,2,2.6,0.9,7957.41,7,9,3,31.6,2,18.0,2,3,4,3,0
10424,57.0,Male,Bachelor,IT,2,5.5,2.4,8573.61,12,1,4,66.5,1,15.4,3,4,4,1,0
10425,42.0,Male,High School,HR,2,0.1,0.0,7317.14,6,7,5,40.4,4,6.1,1,1,4,3,0
10426,50.0,Female,PhD,Finance,1,0.2,0.2,2708.34,7,5,3,57.4,5,1.4,6,5,1,1,0
10427,52.0,Female,High School,HR,1,1.9,1.2,3767.44,10,6,1,52.8,3,0.5,4,4,3,0,0
10428,43.0,Female,Bachelor,Marketing,3,4.5,4.5,6704.11,9,6,3,21.3,5,18.0,2,3,3,2,1
10429,34.0,Male,Bachelor,Marketing,3,2.6,2.6,3339.38,13,3,3,31.2,4,29.8,2,4,4,0,0
10430,49.0,Female,PhD,IT,5,0.1,0.1,10334.45,7,6,3,33.4,2,3.9,3,2,2,2,0
10431,24.0,Male,Bachelor,Engineering,3,9.8,3.9,10383.82,10,11,2,42.4,5,23.5,0,4,3,0,0
10432,61.0,Female,High School,Legal,4,7.3,6.1,2536.41,13,3,4,38.7,3,5.5,2,3,4,2,0
10433,34.0,Male,Master,Finance,3,0.2,0.2,6866.04,4,7,3,73.8,4,1.7,2,2,4,1,0
10434,55.0,Male,Master,Finance,2,2.2,2.2,3762.37,15,7,3,27.6,3,0.4,3,4,3,1,0
10435,59.0,Male,High School,Marketing,4,6.2,1.7,2616.31,4,6,2,59.7,4,11.8,2,2,4,1,0
10436,25.0,Non-binary,Master,Legal,2,1.6,1.6,2958.03,8,6,4,47.9,3,21.3,2,4,2,3,0
10437,32.0,Female,Master,Marketing,2,7.3,0.7,5138.02,4,6,5,45.7,1,15.7,4,4,4,0,0
10438,37.0,Female,Bachelor,Operations,1,1.5,0.4,2881.51,2,8,1,29.6,4,8.5,0,4,3,0,0
10439,46.0,Female,High School,Legal,1,14.7,1.1,3315.6,3,12,2,10.1,5,29.3,0,5,3,3,0
10440,25.0,Non-binary,Master,Engineering,2,6.4,1.8,6283.97,10,7,4,72.6,1,6.8,2,4,5,1,0
10441,51.0,Male,High School,Finance,2,3.4,3.4,2949.4,10,9,2,43.5,3,4.1,5,4,3,2,0
10442,37.0,Female,Bachelor,Engineering,4,10.3,0.4,3479.4,11,6,5,28.1,5,31.7,1,4,4,0,0
10443,42.0,Female,High School,Finance,1,0.8,0.8,4725.15,7,9,2,37.1,3,20.2,8,5,2,3,0
10444,23.0,Male,Bachelor,Engineering,1,2.5,0.6,7810.03,6,4,3,31.5,3,11.1,3,4,3,2,0
10445,22.0,Female,Master,Operations,2,14.9,0.1,4640.08,8,9,5,54.5,4,1.3,1,1,4,0,0
10446,28.0,Female,Bachelor,Engineering,2,4.3,0.4,3907.35,9,9,3,56.7,2,10.3,1,2,4,1,0
10447,34.0,Male,Master,HR,3,0.2,0.2,5454.26,8,5,3,34.0,3,8.3,0,3,4,1,1
10448,39.0,Male,Master,Operations,4,2.4,2.4,6525.23,7,4,3,72.7,4,44.45,6,4,3,1,0
10449,26.0,Female,Bachelor,HR,1,6.2,1.8,7472.46,9,3,4,55.6,4,7.2,1,1,3,2,0
10450,43.0,Male,Bachelor,Legal,4,2.8,0.9,6416.74,7,9,3,53.0,3,6.8,5,5,3,3,1
10451,36.0,Female,High School,HR,1,2.9,2.2,7719.86,13,8,3,14.5,2,3.4,4,3,3,1,1
10452,27.0,Female,Master,Operations,1,1.1,0.4,3232.97,8,5,4,66.5,4,1.1,5,4,3,0,0
10453,54.0,Male,High School,Finance,1,1.0,1.0,5961.15,8,5,3,30.8,3,10.2,3,2,1,3,0
10454,39.0,Male,Master,HR,1,0.2,0.2,6642.69,9,6,3,32.0,2,17.7,2,4,4,0,0
10455,38.0,Female,PhD,Engineering,3,17.8,1.2,5608.72,12,9,3,17.8,3,15.0,1,5,5,0,0
10456,34.0,Male,PhD,HR,1,0.6,0.6,5291.44,8,9,3,27.0,5,8.1,3,4,4,2,0
10457,61.0,Female,PhD,Sales,4,2.3,2.3,3248.84,10,4,3,30.1,3,12.3,3,4,3,0,0
10458,60.0,Female,PhD,HR,4,0.1,0.1,3280.11,3,5,1,35.3,2,2.0,4,3,4,0,1
10459,47.0,Female,Bachelor,Sales,2,8.3,2.0,2901.2,10,2,4,54.9,2,4.7,3,1,5,1,0
10460,27.0,Male,Master,HR,2,5.3,1.3,6158.08,8,9,2,42.9,3,13.4,2,2,3,1,0
10461,31.0,Male,Bachelor,Marketing,1,1.8,0.1,3264.0,10,5,2,5.8,3,0.7,3,3,4,1,0
10462,49.0,Female,Master,Engineering,5,1.7,1.7,2946.23,10,6,2,53.7,3,1.5,2,4,3,1,0
10463,29.0,Female,Bachelor,Marketing,2,5.6,0.6,7675.22,9,9,3,37.9,3,5.1,0,5,3,0,0
10464,47.0,Male,Master,Engineering,3,10.9,0.3,5624.69,6,5,2,44.4,3,2.1,5,4,2,1,0
10465,25.0,Male,PhD,Operations,3,8.1,0.3,2849.86,14,10,4,40.3,3,0.4,5,5,4,1,0
10466,54.0,Female,Bachelor,IT,2,12.0,4.9,4441.45,11,5,3,32.8,3,2.2,3,4,4,0,0
10467,60.0,Male,Master,Operations,1,1.5,0.8,3289.98,6,4,3,28.4,3,27.8,4,4,4,2,0
10468,36.0,Female,Bachelor,Finance,2,11.9,11.9,5987.75,7,10,5,32.2,2,2.6,6,3,3,2,0
10469,43.0,Non-binary,Master,Finance,3,0.8,0.5,7593.54,10,9,4,29.7,4,2.3,2,5,5,0,1
10470,38.0,Male,High School,Sales,1,8.3,2.5,4334.94,5,7,3,60.9,5,23.4,2,4,3,0,1
10471,35.0,Male,Master,HR,3,7.3,5.9,8287.27,5,8,3,52.4,4,13.6,3,4,3,1,0
10472,58.0,Male,Master,Engineering,1,1.3,0.1,4075.19,6,9,3,37.8,3,22.4,3,4,3,0,0
10473,50.0,Male,Bachelor,Marketing,1,5.7,2.6,5994.13,11,9,5,23.3,4,11.9,3,4,5,2,0
10474,24.0,Female,Master,HR,4,4.1,0.7,5809.98,9,4,5,48.2,3,20.1,5,3,3,0,0
10475,23.0,Male,PhD,Engineering,2,5.7,2.4,6300.85,7,1,4,18.5,1,22.1,3,3,3,1,0
10476,29.0,Male,Master,Finance,4,5.4,2.4,6754.31,2,7,4,30.7,4,2.7,2,5,4,1,0
10477,45.0,Male,Master,Operations,4,1.8,1.8,5483.2,9,7,3,50.5,3,40.9,2,5,4,0,1
10478,50.0,Female,High School,HR,3,0.0,0.0,4997.95,10,5,3,14.1,5,3.3,4,3,3,1,1
10479,31.0,Female,Master,HR,3,3.8,2.0,6406.31,12,7,4,36.4,3,44.45,5,3,4,0,0
10480,54.0,Female,Bachelor,Legal,1,0.2,0.0,3812.3,6,8,3,72.5,4,8.1,3,4,2,3,0
10481,53.0,Male,PhD,Operations,1,0.7,0.1,9628.04,5,7,4,50.4,2,41.6,2,5,2,1,1
10482,61.0,Male,Bachelor,Operations,2,0.7,0.7,5953.09,16,6,2,46.8,3,8.1,4,4,2,0,0
10483,55.0,Female,Bachelor,Finance,5,2.8,0.3,1955.17,9,5,2,14.3,4,23.8,4,3,4,0,1
10484,52.0,Male,Master,Legal,4,3.5,1.4,5736.48,10,2,2,29.1,3,3.4,4,3,2,1,0
10485,51.0,Female,Bachelor,Operations,1,6.0,0.2,3805.03,8,2,3,40.7,2,12.1,1,3,3,0,0
10486,50.0,Male,Master,Legal,1,5.8,1.0,6154.73,12,8,3,40.5,3,5.2,0,4,5,2,0
10487,59.0,Male,Bachelor,Legal,5,1.5,0.5,8355.71,9,8,3,59.3,4,19.4,2,4,4,0,0
10488,47.0,Female,Bachelor,Marketing,3,6.0,1.4,9240.03,7,7,4,52.8,3,6.5,2,3,3,2,0
10489,48.0,Male,Bachelor,Marketing,4,5.4,1.7,3698.08,8,7,3,50.7,5,5.7,5,4,3,2,0
10490,48.0,Female,PhD,Marketing,2,2.7,0.8,4440.33,10,4,1,20.2,3,8.1,0,4,4,2,0
10491,33.0,Female,PhD,Engineering,2,1.2,0.7,3357.75,5,4,3,34.9,5,32.5,3,5,4,0,1
10492,36.0,Female,High School,HR,2,3.7,3.7,3507.83,7,4,1,49.3,2,0.4,0,3,4,1,0
10493,42.0,Male,Master,Marketing,4,3.7,0.3,7562.05,17,8,3,32.4,4,18.1,4,4,2,0,0
10494,25.0,Female,Master,Engineering,3,0.3,0.3,4365.45,12,5,3,53.5,4,10.3,2,4,4,2,0
10495,49.0,Female,High School,Operations,1,5.8,4.0,5379.26,3,7,3,36.7,1,0.6,4,4,3,0,0
10496,35.0,Female,Master,Finance,3,8.9,0.8,3853.94,8,5,4,0.0,3,10.0,2,3,4,0,0
10497,25.0,Male,Bachelor,Legal,2,5.3,3.4,4725.37,11,7,3,60.5,2,4.4,2,3,2,1,0
10498,22.0,Female,Bachelor,Operations,2,9.8,1.8,7660.33,5,7,3,53.2,2,0.9,2,3,3,2,0
10499,44.0,Male,Bachelor,Marketing,1,2.0,2.0,5156.04,12,6,5,25.0,3,6.0,0,4,3,0,0
10500,48.0,Male,Bachelor,HR,1,1.2,1.2,4831.08,10,4,1,24.3,1,3.0,3,4,4,2,0
10501,28.0,Female,Master,IT,2,2.2,2.2,4643.01,11,6,5,35.8,4,44.45,0,1,4,1,0
10502,47.0,Female,Bachelor,IT,5,4.7,0.4,6094.28,11,6,4,40.2,3,10.4,2,4,3,3,0
10503,24.0,Female,Bachelor,Marketing,1,2.2,0.5,4796.32,9,9,3,35.3,5,16.8,0,4,3,0,0
10504,60.0,Female,Bachelor,Engineering,1,5.7,1.4,5029.8,5,5,5,41.3,3,25.0,3,3,4,1,0
10505,26.0,Female,Bachelor,Finance,2,1.5,1.5,5272.26,9,3,2,42.3,4,37.3,5,2,2,2,0
10506,56.0,Male,High School,Marketing,3,4.3,2.1,5071.8,5,5,2,64.8,2,24.2,3,4,4,0,0
10507,57.0,Male,Bachelor,Finance,3,6.2,1.6,5760.6,5,8,5,35.1,3,2.0,1,3,3,0,0
10508,61.0,Female,Bachelor,Sales,4,3.5,3.5,3550.44,8,6,3,67.1,5,0.8,4,4,2,1,0
10509,56.0,Female,Bachelor,Sales,3,8.2,2.5,5754.13,12,7,1,22.9,4,26.3,4,4,3,0,0
10510,29.0,Female,Master,Operations,4,7.3,2.6,7828.96,13,6,4,51.1,3,22.1,0,4,3,0,0
10511,46.0,Female,High School,IT,1,23.5,2.5,3434.68,8,7,4,29.1,2,20.5,2,3,4,0,0
10512,50.0,Female,High School,IT,1,2.5,1.1,5537.84,5,8,3,37.4,4,5.9,7,4,2,3,0
10513,55.0,Female,Bachelor,Finance,2,4.6,4.2,4177.58,6,5,2,47.8,5,9.2,4,3,1,3,0
10514,60.0,Female,Bachelor,Sales,2,5.6,3.1,7702.68,5,6,3,50.7,3,4.9,5,4,4,3,0
10515,22.0,Male,Master,Sales,2,0.9,0.9,7182.62,5,4,3,32.9,3,2.1,2,3,5,0,0
10516,26.0,Female,High School,Finance,2,0.1,0.1,4587.67,6,8,3,73.0,4,6.7,2,5,3,0,0
10517,49.0,Male,Master,Finance,3,2.5,2.5,4943.07,8,6,3,45.7,2,3.6,5,5,3,3,0
10518,51.0,Male,Master,Legal,3,1.9,1.1,3554.09,15,5,3,37.4,4,10.6,3,5,2,2,0
10519,57.0,Female,Bachelor,Operations,2,0.2,0.2,4796.46,7,3,1,44.6,1,27.1,3,4,2,0,1
10520,35.0,Female,High School,IT,2,2.9,0.6,6721.83,7,7,4,36.4,5,28.5,1,4,3,1,0
10521,23.0,Male,PhD,Marketing,3,6.2,6.2,5832.75,9,8,1,40.2,2,10.1,3,1,4,2,0
10522,22.0,Female,High School,Legal,2,1.1,0.2,4277.24,8,4,3,29.7,4,11.3,3,3,4,0,0
10523,55.0,Female,Master,Engineering,4,5.9,1.4,6807.27,8,7,2,39.8,4,8.9,5,3,4,3,0
10524,31.0,Female,High School,IT,1,6.8,3.2,10387.595000000001,7,4,1,34.1,3,5.7,7,3,4,0,1
10525,38.0,Female,High School,IT,1,2.9,2.7,4521.64,9,6,3,45.1,5,23.4,3,3,3,0,0
10526,54.0,Male,High School,Legal,3,3.9,1.1,6999.17,8,5,3,26.1,2,0.7,2,4,4,2,0
10527,38.0,Female,Bachelor,Operations,3,2.9,1.0,4786.1,12,6,3,14.6,3,44.45,1,3,2,1,0
10528,40.0,Female,Bachelor,Operations,2,2.2,2.2,4720.03,11,8,3,25.7,4,5.9,2,5,4,0,0
10529,48.0,Male,Bachelor,HR,3,3.3,1.6,3608.19,3,5,1,39.0,3,13.0,1,2,4,2,0
10530,46.0,Female,Master,HR,5,1.2,1.2,10177.21,9,8,4,40.6,3,44.45,4,3,4,1,0
10531,28.0,Non-binary,Bachelor,IT,5,0.9,0.9,6203.66,9,6,4,48.5,1,5.6,6,3,4,0,0
10532,22.0,Male,PhD,Legal,3,0.6,0.2,5646.27,5,10,4,33.2,5,33.7,1,4,3,0,0
10533,22.0,Male,Master,Engineering,1,2.8,2.6,4150.28,9,7,3,29.6,4,3.6,2,2,2,0,0
10534,46.0,Female,High School,Legal,4,3.8,1.2,5309.73,11,9,4,42.9,3,22.1,1,1,3,2,0
10535,44.0,Male,Master,Legal,3,0.5,0.5,5805.53,6,7,5,27.9,3,11.4,1,4,4,3,0
10536,50.0,Female,Master,Sales,5,14.1,4.2,5832.31,3,8,4,53.2,4,38.6,2,4,4,0,1
10537,24.0,Female,Master,Engineering,1,5.0,3.3,5107.29,7,4,3,35.5,4,35.4,4,3,4,0,0
10538,24.0,Male,High School,Operations,5,1.5,1.2,3772.05,7,10,4,41.0,5,7.6,2,3,3,0,0
10539,31.0,Female,Bachelor,IT,2,0.2,0.2,3476.89,9,6,2,25.4,3,8.3,3,4,5,1,0
10540,31.0,Male,Bachelor,IT,1,0.5,0.5,8333.94,6,7,3,48.5,4,11.5,4,4,5,0,1
10541,53.0,Female,High School,Legal,1,0.6,0.6,4715.39,4,8,3,26.2,1,14.7,3,3,3,0,1
10542,27.0,Male,High School,Finance,1,2.5,0.7,4008.21,11,3,4,26.2,3,10.0,4,4,4,1,0
10543,50.0,Male,PhD,Engineering,3,7.9,2.1,3726.37,7,11,1,0.0,3,27.4,3,3,4,0,1
10544,35.0,Male,PhD,HR,5,1.3,1.2,6784.92,11,6,1,28.3,3,28.3,2,4,3,1,0
10545,24.0,Female,Bachelor,Sales,1,8.7,2.6,3363.95,12,2,3,44.5,5,7.4,4,3,4,3,0
10546,31.0,Female,PhD,Sales,1,1.8,1.8,6093.02,3,3,4,30.4,2,2.0,1,4,3,0,0
10547,29.0,Male,High School,HR,3,4.1,0.3,3214.83,10,7,1,21.3,2,28.8,1,2,2,3,0
10548,61.0,Female,Bachelor,HR,2,2.5,2.0,5610.62,9,4,4,38.7,4,21.2,2,4,4,1,0
10549,58.0,Male,Bachelor,Sales,3,8.4,0.3,3244.23,6,4,3,45.0,4,4.8,4,3,3,0,0
10550,44.0,Female,Master,Engineering,3,3.0,3.0,2982.02,13,4,4,46.6,3,15.0,0,5,3,0,0
10551,55.0,Male,Bachelor,Finance,1,0.6,0.4,5499.41,10,8,4,69.2,5,24.7,2,3,3,0,0
10552,24.0,Female,Bachelor,Operations,3,0.3,0.3,3847.8,5,6,4,23.7,4,0.5,4,3,1,1,0
10553,55.0,Female,PhD,Sales,2,11.8,4.8,10387.595000000001,8,7,5,53.0,3,3.6,3,5,4,0,0
10554,38.0,Female,Master,IT,1,14.0,0.6,2963.09,6,4,3,43.6,1,13.2,3,2,3,1,0
10555,41.0,Male,Bachelor,IT,2,0.5,0.5,3040.33,10,2,4,17.3,1,44.45,5,4,3,1,0
10556,52.0,Male,High School,Finance,2,9.7,0.5,4352.77,5,10,4,56.8,3,0.2,0,5,4,1,0
10557,35.0,Female,Master,Sales,4,5.8,3.5,6388.54,11,7,4,50.3,3,2.9,2,4,2,0,0
10558,40.0,Female,Master,IT,1,2.0,1.2,4541.74,6,3,4,40.7,4,20.8,3,5,3,2,1
10559,57.0,Male,Bachelor,HR,5,13.3,1.2,6643.95,8,3,3,73.6,4,0.1,3,5,5,1,0
10560,29.0,Male,Master,IT,1,2.3,2.3,1617.37,5,8,3,46.7,3,44.45,3,2,4,1,0
10561,39.0,Female,Master,HR,5,2.9,2.2,5465.85,8,6,3,40.4,2,5.1,5,4,5,0,1
10562,28.0,Female,PhD,Marketing,4,2.0,2.0,3068.07,6,5,4,39.0,4,14.1,3,4,4,1,0
10563,42.0,Male,High School,Sales,1,1.8,1.8,5697.75,12,4,4,43.2,3,5.5,3,3,4,3,0
10564,43.0,Female,PhD,Sales,1,5.6,0.7,6210.36,5,12,4,38.5,3,15.7,1,4,4,0,0
10565,53.0,Female,PhD,Marketing,3,2.4,2.4,5915.46,7,6,3,49.1,4,4.7,3,4,4,0,0
10566,28.0,Female,Bachelor,IT,4,14.1,0.3,9475.87,6,8,4,25.5,3,7.9,3,4,3,1,0
10567,48.0,Non-binary,Bachelor,Sales,3,0.6,0.6,8925.15,6,2,3,31.5,4,0.8,0,3,3,2,0
10568,44.0,Male,Master,Finance,1,9.2,7.3,7730.51,13,6,3,51.1,2,4.5,2,4,4,2,0
10569,50.0,Female,Master,Engineering,2,6.6,2.4,7580.85,12,0,4,29.4,3,6.4,2,3,4,1,0
10570,46.0,Male,Bachelor,HR,4,10.0,3.0,6769.01,4,9,4,35.4,4,29.6,1,3,3,0,0
10571,27.0,Female,Master,Engineering,2,7.3,0.9,3800.06,10,6,1,54.9,2,1.6,2,3,2,0,1
10572,46.0,Female,Master,IT,3,9.2,0.1,4076.52,12,11,2,45.8,1,0.1,1,4,3,2,1
10573,45.0,Male,Bachelor,Legal,3,2.2,2.2,2711.81,5,6,4,56.8,2,16.1,7,5,3,2,0
10574,44.0,Female,Master,Sales,5,1.5,1.5,9776.32,10,4,4,37.7,2,9.4,3,5,3,0,1
10575,44.0,Female,Bachelor,HR,4,4.1,1.0,7781.61,8,7,3,33.9,5,29.0,2,3,3,3,0
10576,56.0,Female,Master,Finance,2,8.2,1.8,6140.54,8,7,2,31.0,3,8.7,3,4,4,0,1
10577,40.0,Female,Master,Operations,5,2.1,1.7,5856.34,8,6,3,39.3,4,15.8,4,4,4,1,0
10578,52.0,Male,Bachelor,Marketing,1,29.3,3.6,4019.39,10,3,3,37.5,2,41.5,4,3,1,0,0
10579,44.0,Female,PhD,Legal,1,2.6,0.6,3960.97,8,4,5,57.5,2,11.1,4,5,2,0,0
10580,46.0,Male,Master,Sales,2,7.7,0.0,3660.2,12,6,4,76.6,3,2.3,5,4,4,0,0
10581,44.0,Male,Master,Sales,1,5.1,1.7,2770.23,5,3,1,38.5,3,0.0,2,1,4,2,0
10582,56.0,Male,Bachelor,IT,4,5.2,3.5,5281.74,9,8,2,33.7,3,36.4,0,4,4,1,0
10583,36.0,Male,High School,Operations,1,2.1,0.6,3168.36,5,6,3,34.7,2,17.6,2,2,2,3,0
10584,39.0,Female,Master,Operations,2,3.8,1.3,4401.54,2,3,3,0.0,1,14.9,4,5,3,1,0
10585,45.0,Female,High School,Engineering,5,2.1,2.1,6608.38,7,6,1,30.8,2,16.8,1,3,3,2,0
10586,52.0,Male,Bachelor,Operations,1,2.7,0.4,9969.38,15,5,3,20.1,5,19.3,0,5,4,1,0
10587,42.0,Female,Master,Operations,2,1.1,1.1,5942.01,7,5,3,58.9,4,4.9,3,3,3,1,0
10588,27.0,Male,Bachelor,Finance,5,17.0,0.2,8417.47,2,4,4,36.5,2,7.7,4,5,3,1,0
10589,41.0,Female,Bachelor,Legal,2,3.9,0.2,3739.06,5,4,4,39.5,5,15.8,3,3,5,2,0
10590,26.0,Female,PhD,Sales,3,5.5,2.0,7251.92,7,7,4,62.4,2,19.6,2,3,5,0,1
10591,25.0,Female,Bachelor,Operations,2,3.3,1.6,7104.08,11,4,3,36.9,5,26.1,1,4,3,1,1
10592,43.0,Female,Bachelor,Engineering,4,8.3,0.7,2546.5,8,6,3,27.3,2,7.0,4,3,3,1,0
10593,55.0,Male,Bachelor,Marketing,4,6.5,2.4,4297.19,7,3,3,36.6,4,9.7,4,5,3,1,0
10594,23.0,Female,Bachelor,IT,1,2.5,2.3,5628.68,8,2,1,48.6,3,20.4,3,5,3,1,0
10595,35.0,Male,High School,Sales,1,0.1,0.1,4743.36,11,5,4,41.4,4,40.9,5,2,4,2,0
10596,24.0,Female,Bachelor,Sales,4,2.5,2.5,2210.83,11,9,2,18.7,2,10.2,2,3,4,2,0
10597,22.0,Female,High School,Finance,3,0.7,0.4,5210.44,8,6,4,27.6,1,15.1,1,3,4,3,0
10598,58.0,Male,PhD,IT,3,2.6,2.6,3882.42,5,6,3,36.6,3,44.45,1,2,4,2,0
10599,40.0,Non-binary,Bachelor,Legal,4,4.8,1.4,9800.01,8,6,4,28.4,5,3.5,3,4,3,1,0
10600,48.0,Female,Master,Finance,2,4.6,4.6,3595.74,10,4,3,30.1,3,44.45,2,5,4,0,0
10601,53.0,Male,Bachelor,Marketing,1,0.9,0.0,3795.75,9,8,3,40.9,5,1.4,2,4,1,1,0
10602,54.0,Male,High School,Marketing,2,1.2,1.2,4644.26,7,8,2,41.4,3,28.6,2,1,2,1,0
10603,56.0,Male,Bachelor,Marketing,2,3.6,0.9,4662.58,3,4,4,3.5,3,17.7,5,1,2,2,0
10604,27.0,Female,Bachelor,Operations,1,1.9,1.9,6244.43,6,7,3,24.0,4,9.8,1,3,3,1,0
10605,56.0,Female,Master,Operations,1,5.3,1.1,3961.06,6,8,5,27.6,3,31.2,1,3,4,1,1
10606,43.0,Female,Bachelor,Finance,4,9.1,0.0,3774.17,6,5,4,23.0,2,14.5,4,3,3,2,0
10607,47.0,Female,PhD,Marketing,1,1.9,1.9,8898.65,9,4,3,46.6,3,8.5,6,1,3,0,1
10608,32.0,Female,Bachelor,Marketing,3,3.3,1.1,5076.18,7,10,5,44.7,2,4.0,2,4,4,2,0
10609,44.0,Female,Master,HR,2,5.8,3.5,3107.73,9,3,4,35.9,3,11.0,2,3,4,1,1
10610,23.0,Female,High School,Operations,2,13.8,1.9,4124.34,10,9,2,36.6,3,3.2,1,5,2,1,0
10611,36.0,Male,Bachelor,Operations,2,12.5,0.6,2995.18,9,8,2,44.3,2,12.4,4,3,2,1,0
10612,44.0,Female,Bachelor,Finance,1,1.1,1.1,5364.31,5,7,4,66.5,2,17.8,2,4,1,2,0
10613,53.0,Male,Bachelor,Sales,4,0.1,0.1,2373.18,5,7,3,45.2,2,0.8,3,1,4,3,1
10614,35.0,Male,Bachelor,Finance,2,0.1,0.1,8114.53,7,4,5,50.0,3,19.8,6,3,3,0,0
10615,49.0,Female,Bachelor,Engineering,1,0.9,0.9,4983.23,9,6,3,44.6,3,8.5,0,5,4,3,0
10616,50.0,Male,High School,IT,2,2.1,2.1,4540.86,12,11,3,39.7,4,14.9,2,3,4,2,0
10617,40.0,Male,Master,Finance,3,0.1,0.1,7904.23,9,3,3,27.8,3,12.9,8,4,3,2,1
10618,46.0,Female,Master,Sales,1,6.9,0.2,5544.75,13,3,3,31.5,3,17.9,2,5,5,1,0
10619,55.0,Male,Master,Operations,4,9.3,1.1,5215.54,6,6,3,50.4,4,20.2,2,4,4,3,1
10620,22.0,Male,Bachelor,Marketing,3,5.5,1.2,8422.8,8,5,3,31.1,4,36.4,3,3,5,1,0
10621,54.0,Female,Master,Engineering,1,15.7,0.7,2949.19,5,9,4,55.2,4,25.6,2,3,4,1,1
10622,59.0,Female,High School,Finance,3,6.1,2.3,4443.35,6,8,1,52.4,4,3.4,1,4,5,2,0
10623,23.0,Male,Master,IT,3,0.1,0.1,5681.67,5,5,4,47.2,2,4.1,4,2,5,0,0
10624,40.0,Male,Bachelor,Sales,2,2.0,2.0,3307.53,9,4,4,43.3,2,17.7,3,4,3,2,0
10625,48.0,Male,Master,Finance,4,3.3,1.0,3902.11,3,7,5,28.7,3,2.4,0,2,3,2,0
10626,24.0,Male,Bachelor,Sales,2,2.1,2.1,2831.35,8,5,4,44.3,4,32.5,2,4,3,1,0
10627,24.0,Male,PhD,Marketing,1,1.2,0.6,6485.64,3,5,3,30.3,3,5.7,1,4,3,1,1
10628,53.0,Male,Bachelor,IT,1,4.5,1.1,10387.595000000001,3,6,3,22.7,4,10.9,2,4,4,1,0
10629,28.0,Female,Bachelor,IT,2,0.3,0.3,6933.49,10,6,3,59.9,5,28.9,2,4,1,1,0
10630,37.0,Male,Bachelor,Marketing,4,2.4,1.2,4765.98,10,4,3,45.0,3,1.4,5,3,4,3,0
10631,58.0,Male,High School,Marketing,3,0.6,0.6,8873.78,12,1,4,21.6,3,6.8,3,3,4,2,0
10632,39.0,Female,Bachelor,HR,3,0.3,0.3,6517.49,8,12,3,51.7,3,22.1,1,2,4,2,0
10633,46.0,Male,Bachelor,IT,1,6.0,1.9,7640.11,6,3,2,19.8,2,6.8,4,2,3,1,0
10634,42.0,Male,Bachelor,IT,2,0.0,0.0,4490.95,6,8,4,4.9,3,14.5,3,4,5,0,0
10635,55.0,Male,High School,Finance,1,7.7,2.9,7814.75,6,6,5,47.5,3,11.5,0,3,4,2,0
10636,58.0,Non-binary,High School,HR,1,1.3,1.3,4855.0,10,4,2,15.2,4,13.7,3,4,5,2,0
10637,27.0,Male,Bachelor,HR,3,1.0,1.0,6625.38,4,6,3,14.9,3,14.6,3,2,3,2,0
10638,50.0,Female,Bachelor,IT,3,1.2,1.2,4774.27,7,5,2,14.7,5,12.4,0,3,2,3,0
10639,33.0,Male,Master,Finance,1,13.4,0.4,9752.82,5,4,3,64.3,4,43.1,3,3,4,0,0
10640,48.0,Female,Bachelor,IT,2,1.1,1.1,3601.11,4,10,3,25.5,1,4.1,1,5,5,0,0
10641,42.0,Male,Master,Legal,2,4.3,1.6,6878.15,9,8,3,50.4,2,3.2,2,3,5,0,0
10642,47.0,Male,Master,Legal,2,4.8,3.7,4342.53,3,5,2,34.4,5,12.4,1,1,2,3,0
10643,41.0,Female,High School,IT,5,0.0,0.0,4761.62,12,6,3,47.9,3,29.8,3,3,4,1,1
10644,44.0,Male,Bachelor,Engineering,3,4.5,3.4,2964.79,12,5,5,53.8,2,1.6,3,3,3,0,0
10645,56.0,Female,Master,HR,4,0.1,0.1,6812.47,6,2,3,33.0,4,10.7,3,3,2,3,0
10646,59.0,Female,Master,Operations,2,1.4,0.4,3758.18,7,5,5,29.4,4,2.1,2,4,4,3,0
10647,55.0,Male,Master,Marketing,1,6.7,2.2,5409.15,7,5,3,64.3,3,25.0,0,5,1,0,0
10648,52.0,Male,PhD,IT,2,9.8,3.1,3525.09,7,5,3,55.2,3,16.9,0,2,4,0,0
10649,29.0,Female,Bachelor,IT,5,2.7,2.7,6897.66,10,9,4,53.8,2,1.5,0,5,2,0,0
10650,59.0,Male,Master,Marketing,5,1.1,1.1,5473.8,4,10,3,13.8,4,13.7,3,2,5,1,0
10651,46.0,Male,Master,Engineering,2,1.7,1.7,10387.595000000001,10,5,5,68.6,4,11.7,2,4,1,3,0
10652,44.0,Female,High School,Marketing,3,1.7,0.3,3722.33,8,5,2,37.3,4,2.5,0,4,4,0,0
10653,43.0,Female,High School,Engineering,2,0.7,0.7,3227.56,7,7,2,32.9,3,1.7,6,5,1,2,1
